match,seed,winner,t,v2_production,v1_production,production_diff,v2_ship_count,v1_ship_count,ship_count_diff,v2_planets,v1_planets
7,6,v1,69,17,43,-26,151,509,-358,4,12
7,6,v1,70,17,43,-26,168,552,-384,4,12
7,6,v1,71,17,43,-26,185,595,-410,4,12
7,6,v1,72,17,48,-31,202,593,-391,4,13
7,6,v1,73,17,48,-31,219,641,-422,4,13
7,6,v1,74,17,48,-31,236,689,-453,4,13
7,6,v1,75,17,48,-31,253,737,-484,4,13
7,6,v1,76,17,48,-31,270,785,-515,4,13
7,6,v1,77,22,43,-21,252,798,-546,5,12
7,6,v1,78,22,43,-21,274,841,-567,5,12
7,6,v1,79,22,43,-21,290,884,-594,5,12
7,6,v1,80,22,43,-21,312,927,-615,5,12
7,6,v1,81,22,43,-21,303,939,-636,5,12
7,6,v1,82,22,43,-21,325,982,-657,5,12
7,6,v1,83,22,43,-21,347,1025,-678,5,12
7,6,v1,84,22,43,-21,354,1053,-699,5,12
7,6,v1,85,29,37,-8,311,974,-663,7,11
7,6,v1,86,34,37,-3,308,934,-626,8,11
7,6,v1,87,31,40,-9,333,962,-629,7,12
7,6,v1,88,31,40,-9,364,1002,-638,7,12
7,6,v1,89,31,40,-9,395,1042,-647,7,12
7,6,v1,90,31,40,-9,426,1082,-656,7,12
7,6,v1,91,31,40,-9,457,1122,-665,7,12
7,6,v1,92,31,41,-10,488,1111,-623,7,13
7,6,v1,93,28,44,-16,480,1113,-633,7,13
7,6,v1,94,28,44,-16,487,1136,-649,7,13
7,6,v1,95,28,44,-16,515,1180,-665,7,13
7,6,v1,96,28,44,-16,543,1224,-681,7,13
7,6,v1,97,23,49,-26,506,1203,-697,6,14
7,6,v1,98,23,49,-26,505,1228,-723,6,14
7,6,v1,99,22,50,-28,474,1223,-749,5,15
7,6,v1,100,19,53,-34,490,1267,-777,4,16
7,6,v1,101,24,48,-24,474,1285,-811,6,14
7,6,v1,102,24,48,-24,498,1333,-835,6,14
7,6,v1,103,28,44,-16,477,1336,-859,6,14
7,6,v1,104,28,44,-16,429,1304,-875,6,14
7,6,v1,105,24,48,-24,437,1328,-891,5,15
7,6,v1,106,14,58,-44,366,1281,-915,3,17
7,6,v1,107,14,58,-44,380,1339,-959,3,17
7,6,v1,108,14,58,-44,384,1387,-1003,3,17
7,6,v1,109,17,55,-38,365,1412,-1047,4,16
7,6,v1,110,17,55,-38,382,1467,-1085,4,16
7,6,v1,111,7,65,-58,335,1458,-1123,2,18
7,6,v1,112,8,64,-56,315,1496,-1181,3,17
7,6,v1,113,13,59,-46,272,1509,-1237,4,16
7,6,v1,114,13,59,-46,285,1568,-1283,4,16
7,6,v1,115,14,58,-44,227,1556,-1329,4,16
7,6,v1,116,14,58,-44,241,1614,-1373,4,16
7,6,v1,117,10,62,-52,230,1647,-1417,2,18
7,6,v1,118,13,59,-46,204,1673,-1469,3,17
7,6,v1,119,8,64,-56,197,1712,-1515,2,18
7,6,v1,120,8,64,-56,180,1751,-1571,2,18
7,6,v1,121,12,60,-48,133,1760,-1627,3,17
7,6,v1,122,12,60,-48,130,1805,-1675,3,17
7,6,v1,123,12,60,-48,142,1865,-1723,3,17
7,6,v1,124,12,60,-48,154,1925,-1771,3,17
7,6,v1,125,7,65,-58,80,1899,-1819,2,18
7,6,v1,126,4,68,-64,47,1924,-1877,1,19
7,6,v1,127,4,68,-64,51,1992,-1941,1,19
7,6,v1,128,0,72,-72,47,2052,-2005,0,20
7,6,v1,129,5,67,-62,21,2098,-2077,1,19
7,6,v1,130,5,67,-62,26,2165,-2139,1,19
7,6,v1,131,5,67,-62,31,2232,-2201,1,19
7,6,v1,132,5,67,-62,36,2299,-2263,1,19
7,6,v1,133,5,67,-62,41,2366,-2325,1,19
7,6,v1,134,8,64,-56,21,2408,-2387,2,18
7,6,v1,135,8,64,-56,29,2472,-2443,2,18
7,6,v1,136,3,69,-66,7,2506,-2499,1,19
7,6,v1,137,3,69,-66,10,2575,-2565,1,19
7,6,v1,138,3,69,-66,13,2644,-2631,1,19
7,6,v1,139,0,72,-72,0,2697,-2697,0,20
8,7,v2,0,4,4,0,10,10,0,1,1
8,7,v2,1,4,4,0,14,14,0,1,1
8,7,v2,2,4,4,0,18,18,0,1,1
8,7,v2,3,4,4,0,22,22,0,1,1
8,7,v2,4,4,4,0,26,26,0,1,1
8,7,v2,5,7,4,3,21,30,-9,2,1
8,7,v2,6,7,4,3,28,34,-6,2,1
8,7,v2,7,7,4,3,35,38,-3,2,1
8,7,v2,8,7,7,0,42,33,9,2,2
8,7,v2,9,7,7,0,49,40,9,2,2
8,7,v2,10,11,7,4,44,47,-3,3,2
8,7,v2,11,11,7,4,55,54,1,3,2
8,7,v2,12,11,7,4,66,61,5,3,2
8,7,v2,13,11,7,4,77,68,9,3,2
8,7,v2,14,11,7,4,88,75,13,3,2
8,7,v2,15,11,7,4,92,82,10,3,2
8,7,v2,16,11,7,4,103,89,14,3,2
8,7,v2,17,11,7,4,114,96,18,3,2
8,7,v2,18,11,7,4,125,103,22,3,2
8,7,v2,19,11,7,4,136,110,26,3,2
8,7,v2,20,11,11,0,131,105,26,3,3
8,7,v2,21,11,11,0,130,116,14,3,3
8,7,v2,22,11,11,0,129,127,2,3,3
8,7,v2,23,11,11,0,129,138,-9,3,3
8,7,v2,24,15,11,4,119,149,-30,5,3
8,7,v2,25,15,11,4,134,160,-26,5,3
8,7,v2,26,15,11,4,149,171,-22,5,3
8,7,v2,27,15,15,0,149,170,-21,5,4
8,7,v2,28,21,15,6,149,185,-36,7,4
8,7,v2,29,21,15,6,170,200,-30,7,4
8,7,v2,30,21,15,6,191,215,-24,7,4
8,7,v2,31,21,16,5,212,214,-2,7,5
8,7,v2,32,21,16,5,233,230,3,7,5
8,7,v2,33,21,16,5,254,246,8,7,5
8,7,v2,34,24,16,8,273,262,11,8,5
8,7,v2,35,24,16,8,297,278,19,8,5
8,7,v2,36,24,16,8,321,294,27,8,5
8,7,v2,37,24,16,8,345,310,35,8,5
8,7,v2,38,28,16,12,352,326,26,9,5
8,7,v2,39,28,19,9,380,333,47,9,6
8,7,v2,40,28,19,9,408,352,56,9,6
8,7,v2,41,28,23,5,436,354,82,9,7
8,7,v2,42,28,23,5,464,377,87,9,7
8,7,v2,43,31,20,11,477,385,92,10,6
8,7,v2,44,31,20,11,508,405,103,10,6
8,7,v2,45,31,20,11,539,425,114,10,6
8,7,v2,46,31,20,11,533,408,125,10,6
8,7,v2,47,31,20,11,564,428,136,10,6
8,7,v2,48,31,20,11,588,429,159,10,6
8,7,v2,49,31,20,11,611,449,162,10,6
8,7,v2,50,33,20,13,609,449,160,11,6
8,7,v2,51,33,23,10,625,460,165,11,7
8,7,v2,52,35,23,12,648,467,181,12,7
8,7,v2,53,35,23,12,679,490,189,12,7
8,7,v2,54,35,23,12,678,485,193,12,7
8,7,v2,55,35,23,12,691,489,202,12,7
8,7,v2,56,38,23,15,713,512,201,13,7
8,7,v2,57,38,23,15,680,463,217,13,7
8,7,v2,58,35,26,9,711,479,232,12,8
8,7,v2,59,38,24,14,729,472,257,13,8
8,7,v2,60,38,24,14,762,495,267,13,8
8,7,v2,61,38,24,14,798,519,279,13,8
8,7,v2,62,38,24,14,820,527,293,13,8
8,7,v2,63,39,24,15,823,516,307,14,8
8,7,v2,64,39,24,15,820,498,322,14,8
8,7,v2,65,43,20,23,795,458,337,15,7
8,7,v2,66,43,20,23,822,462,360,15,7
8,7,v2,67,43,20,23,839,456,383,15,7
8,7,v2,68,41,22,19,878,472,406,14,8
8,7,v2,69,41,22,19,907,482,425,14,8
8,7,v2,70,46,17,29,885,441,444,16,6
8,7,v2,71,45,18,27,930,457,473,15,7
8,7,v2,72,45,18,27,947,447,500,15,7
8,7,v2,73,39,24,15,970,443,527,13,9
8,7,v2,74,39,24,15,995,453,542,13,9
8,7,v2,75,39,24,15,1008,451,557,13,9
8,7,v2,76,46,17,29,1017,445,572,15,7
8,7,v2,77,46,17,29,1063,462,601,15,7
8,7,v2,78,45,18,27,1092,462,630,14,8
8,7,v2,79,41,22,19,1100,443,657,13,9
8,7,v2,80,40,23,17,1112,436,676,13,9
8,7,v2,81,40,23,17,1136,443,693,13,9
8,7,v2,82,40,23,17,1169,459,710,13,9
8,7,v2,83,40,25,15,1169,417,752,13,10
8,7,v2,84,43,22,21,1115,348,767,14,9
8,7,v2,85,43,22,21,1158,370,788,14,9
8,7,v2,86,43,22,21,1201,392,809,14,9
8,7,v2,87,43,22,21,1238,408,830,14,9
8,7,v2,88,43,22,21,1243,416,827,14,9
8,7,v2,89,47,18,29,1251,399,852,15,8
8,7,v2,90,47,21,26,1278,398,880,15,9
8,7,v2,91,47,21,26,1307,401,906,15,9
8,7,v2,92,47,21,26,1348,416,932,15,9
8,7,v2,93,45,23,22,1347,389,958,14,10
8,7,v2,94,48,20,28,1338,358,980,15,9
8,7,v2,95,45,23,22,1360,352,1008,14,10
8,7,v2,96,45,23,22,1405,375,1030,14,10
8,7,v2,97,45,23,22,1438,386,1052,14,10
8,7,v2,98,47,21,26,1447,373,1074,15,9
8,7,v2,99,45,23,22,1454,354,1100,15,9
8,7,v2,100,47,21,26,1451,329,1122,16,8
8,7,v2,101,48,20,28,1491,343,1148,17,7
8,7,v2,102,48,20,28,1515,339,1176,17,7
8,7,v2,103,49,19,30,1553,349,1204,18,6
8,7,v2,104,49,19,30,1578,344,1234,18,6
8,7,v2,105,56,12,44,1564,300,1264,20,4
8,7,v2,106,56,12,44,1614,306,1308,20,4
8,7,v2,107,54,14,40,1542,190,1352,20,4
8,7,v2,108,54,14,40,1596,204,1392,20,4
8,7,v2,109,53,15,38,1645,213,1432,19,5
8,7,v2,110,52,16,36,1692,222,1470,18,6
8,7,v2,111,52,16,36,1727,221,1506,18,6
8,7,v2,112,52,16,36,1763,221,1542,18,6
8,7,v2,113,55,13,42,1776,198,1578,19,5
8,7,v2,114,55,13,42,1831,211,1620,19,5
8,7,v2,115,51,17,34,1794,132,1662,18,6
8,7,v2,116,52,16,36,1823,127,1696,19,5
8,7,v2,117,52,16,36,1875,143,1732,19,5
8,7,v2,118,60,8,52,1856,88,1768,21,3
8,7,v2,119,60,8,52,1916,96,1820,21,3
8,7,v2,120,59,9,50,1950,78,1872,21,3
8,7,v2,121,59,9,50,2009,87,1922,21,3
8,7,v2,122,62,6,56,2031,59,1972,22,2
8,7,v2,123,62,6,56,2093,65,2028,22,2
8,7,v2,124,66,2,64,2131,47,2084,23,1
8,7,v2,125,66,2,64,2197,49,2148,23,1
8,7,v2,126,65,3,62,2252,40,2212,22,2
8,7,v2,127,65,3,62,2312,38,2274,22,2
8,7,v2,128,65,3,62,2377,41,2336,22,2
8,7,v2,129,66,2,64,2415,17,2398,23,1
8,7,v2,130,66,2,64,2469,7,2462,23,1
8,7,v2,131,66,2,64,2535,9,2526,23,1
8,7,v2,132,65,3,62,2597,7,2590,22,2
8,7,v2,133,65,3,62,2662,10,2652,22,2
8,7,v2,134,65,3,62,2727,13,2714,22,2
8,7,v2,135,65,3,62,2790,14,2776,22,2
8,7,v2,136,65,3,62,2855,17,2838,22,2
8,7,v2,137,65,3,62,2920,20,2900,22,2
8,7,v2,138,65,3,62,2985,23,2962,22,2
8,7,v2,139,66,2,64,3040,16,3024,23,1
8,7,v2,140,66,2,64,3106,18,3088,23,1
8,7,v2,141,68,0,68,3160,8,3152,24,0
8,7,v2,142,68,0,68,3228,8,3220,24,0
8,7,v2,143,67,1,66,3293,5,3288,23,1
8,7,v2,144,67,1,66,3360,6,3354,23,1
8,7,v2,145,67,1,66,3427,7,3420,23,1
8,7,v2,146,67,1,66,3494,8,3486,23,1
8,7,v2,147,68,0,68,3552,0,3552,24,0
9,8,v1,0,4,4,0,10,10,0,1,1
9,8,v1,1,4,4,0,14,14,0,1,1
9,8,v1,2,4,4,0,18,18,0,1,1
9,8,v1,3,4,4,0,22,22,0,1,1
9,8,v1,4,4,4,0,16,26,-10,1,1
9,8,v1,5,4,4,0,20,30,-10,1,1
9,8,v1,6,4,4,0,24,34,-10,1,1
9,8,v1,7,8,4,4,22,38,-16,2,1
9,8,v1,8,8,4,4,30,42,-12,2,1
9,8,v1,9,8,6,2,38,37,1,2,2
9,8,v1,10,8,6,2,46,43,3,2,2
9,8,v1,11,8,6,2,54,49,5,2,2
9,8,v1,12,8,10,-2,62,39,23,2,3
9,8,v1,13,10,10,0,61,49,12,3,3
9,8,v1,14,10,10,0,71,59,12,3,3
9,8,v1,15,10,10,0,81,69,12,3,3
9,8,v1,16,10,10,0,91,79,12,3,3
9,8,v1,17,10,10,0,101,89,12,3,3
9,8,v1,18,10,10,0,111,99,12,3,3
9,8,v1,19,15,10,5,93,109,-16,4,3
9,8,v1,20,15,10,5,107,119,-12,4,3
9,8,v1,21,15,10,5,122,129,-7,4,3
9,8,v1,22,15,10,5,137,139,-2,4,3
9,8,v1,23,15,10,5,145,149,-4,4,3
9,8,v1,24,15,10,5,160,159,1,4,3
9,8,v1,25,15,10,5,175,169,6,4,3
9,8,v1,26,15,10,5,190,179,11,4,3
9,8,v1,27,15,10,5,186,189,-3,4,3
9,8,v1,28,17,10,7,187,199,-12,5,3
9,8,v1,29,22,10,12,164,209,-45,7,3
9,8,v1,30,22,10,12,186,219,-33,7,3
9,8,v1,31,22,10,12,208,229,-21,7,3
9,8,v1,32,22,12,10,230,217,13,7,4
9,8,v1,33,22,12,10,252,229,23,7,4
9,8,v1,34,25,12,13,265,241,24,8,4
9,8,v1,35,25,12,13,283,253,30,8,4
9,8,v1,36,25,12,13,308,265,43,8,4
9,8,v1,37,25,12,13,333,277,56,8,4
9,8,v1,38,25,12,13,358,289,69,8,4
9,8,v1,39,25,12,13,383,301,82,8,4
9,8,v1,40,25,12,13,404,313,91,8,4
9,8,v1,41,30,12,18,412,325,87,9,4
9,8,v1,42,30,14,16,442,319,123,9,5
9,8,v1,43,32,18,14,454,317,137,10,6
9,8,v1,44,32,18,14,486,335,151,10,6
9,8,v1,45,34,18,16,509,353,156,11,6
9,8,v1,46,34,20,14,543,362,181,11,7
9,8,v1,47,34,20,14,577,382,195,11,7
9,8,v1,48,34,20,14,611,402,209,11,7
9,8,v1,49,34,20,14,645,422,223,11,7
9,8,v1,50,38,16,22,649,412,237,12,6
9,8,v1,51,38,19,19,687,403,284,12,7
9,8,v1,52,38,19,19,720,422,298,12,7
9,8,v1,53,38,23,15,758,422,336,12,8
9,8,v1,54,38,23,15,785,434,351,12,8
9,8,v1,55,38,23,15,823,457,366,12,8
9,8,v1,56,38,23,15,861,480,381,12,8
9,8,v1,57,38,25,13,899,481,418,12,9
9,8,v1,58,38,25,13,937,506,431,12,9
9,8,v1,59,38,28,10,975,511,464,12,10
9,8,v1,60,38,33,5,1013,511,502,12,11
9,8,v1,61,38,37,1,1051,528,523,12,12
9,8,v1,62,38,37,1,1072,548,524,12,12
9,8,v1,63,38,37,1,1110,585,525,12,12
9,8,v1,64,38,37,1,1148,622,526,12,12
9,8,v1,65,38,37,1,1186,659,527,12,12
9,8,v1,66,38,37,1,1224,696,528,12,12
9,8,v1,67,38,37,1,1262,733,529,12,12
9,8,v1,68,38,37,1,1300,770,530,12,12
9,8,v1,69,38,37,1,1338,807,531,12,12
9,8,v1,70,42,37,5,1357,844,513,13,12
9,8,v1,71,42,37,5,1399,881,518,13,12
9,8,v1,72,42,37,5,1441,918,523,13,12
9,8,v1,73,42,37,5,1483,955,528,13,12
9,8,v1,74,42,39,3,1525,974,551,13,13
9,8,v1,75,42,39,3,1567,1013,554,13,13
9,8,v1,76,42,39,3,1609,1052,557,13,13
9,8,v1,77,42,39,3,1651,1091,560,13,13
9,8,v1,78,44,37,7,1684,1121,563,14,12
9,8,v1,79,44,39,5,1728,1136,592,14,13
9,8,v1,80,44,39,5,1772,1175,597,14,13
9,8,v1,81,44,39,5,1816,1214,602,14,13
9,8,v1,82,42,41,1,1847,1240,607,13,14
9,8,v1,83,42,41,1,1889,1281,608,13,14
9,8,v1,84,42,41,1,1928,1319,609,13,14
9,8,v1,85,42,41,1,1970,1360,610,13,14
9,8,v1,86,42,46,-4,2010,1371,639,13,15
9,8,v1,87,42,46,-4,2052,1417,635,13,15
9,8,v1,88,48,40,8,2011,1380,631,15,13
9,8,v1,89,53,35,18,2043,1404,639,16,12
9,8,v1,90,53,35,18,2096,1439,657,16,12
9,8,v1,91,53,35,18,2149,1474,675,16,12
9,8,v1,92,53,35,18,2202,1509,693,16,12
9,8,v1,93,49,39,10,2229,1518,711,15,13
9,8,v1,94,49,39,10,2273,1552,721,15,13
9,8,v1,95,49,39,10,2322,1591,731,15,13
9,8,v1,96,49,39,10,2371,1630,741,15,13
9,8,v1,97,49,39,10,2412,1661,751,15,13
9,8,v1,98,49,39,10,2461,1700,761,15,13
9,8,v1,99,50,38,12,2380,1609,771,16,12
9,8,v1,100,50,38,12,2428,1645,783,16,12
9,8,v1,101,50,38,12,2474,1679,795,16,12
9,8,v1,102,54,34,20,2417,1610,807,17,11
9,8,v1,103,60,28,32,2424,1597,827,19,9
9,8,v1,104,60,28,32,2464,1605,859,19,9
9,8,v1,105,55,33,22,2479,1588,891,18,10
9,8,v1,106,51,37,14,2497,1584,913,16,12
9,8,v1,107,51,37,14,2541,1614,927,16,12
9,8,v1,108,49,39,10,2531,1590,941,15,13
9,8,v1,109,47,41,6,2522,1571,951,14,14
9,8,v1,110,38,50,-12,2382,1425,957,12,16
9,8,v1,111,36,52,-16,2394,1449,945,11,17
9,8,v1,112,36,52,-16,2430,1501,929,11,17
9,8,v1,113,45,43,2,2290,1377,913,13,15
9,8,v1,114,43,45,-2,2299,1384,915,12,16
9,8,v1,115,43,45,-2,2342,1429,913,12,16
9,8,v1,116,38,50,-12,2359,1448,911,11,17
9,8,v1,117,42,46,-4,2368,1469,899,12,16
9,8,v1,118,40,48,-8,2360,1465,895,11,17
9,8,v1,119,36,52,-16,2316,1429,887,10,18
9,8,v1,120,36,52,-16,2352,1481,871,10,18
9,8,v1,121,36,52,-16,2388,1533,855,10,18
9,8,v1,122,32,56,-24,2316,1477,839,9,19
9,8,v1,123,29,59,-30,2163,1348,815,8,20
9,8,v1,124,29,59,-30,2192,1407,785,8,20
9,8,v1,125,35,53,-18,2152,1397,755,10,18
9,8,v1,126,38,50,-12,2174,1437,737,11,17
9,8,v1,127,38,50,-12,2212,1487,725,11,17
9,8,v1,128,38,50,-12,2250,1537,713,11,17
9,8,v1,129,38,50,-12,2288,1587,701,11,17
9,8,v1,130,32,56,-24,2294,1605,689,9,19
9,8,v1,131,32,56,-24,2326,1661,665,9,19
9,8,v1,132,32,56,-24,2358,1717,641,9,19
9,8,v1,133,40,48,-8,2199,1582,617,11,17
9,8,v1,134,44,44,0,2217,1608,609,12,16
9,8,v1,135,40,48,-8,2249,1640,609,11,17
9,8,v1,136,40,48,-8,2289,1688,601,11,17
9,8,v1,137,37,51,-14,2314,1721,593,10,18
9,8,v1,138,33,55,-22,2330,1751,579,9,19
9,8,v1,139,29,59,-30,2342,1785,557,8,20
9,8,v1,140,30,58,-28,2200,1673,527,9,19
9,8,v1,141,39,49,-10,2058,1559,499,11,17
9,8,v1,142,46,42,4,1995,1506,489,13,15
9,8,v1,143,50,38,12,2027,1534,493,14,14
9,8,v1,144,52,36,16,2050,1545,505,15,13
9,8,v1,145,52,36,16,2102,1581,521,15,13
9,8,v1,146,52,36,16,2154,1617,537,15,13
9,8,v1,147,44,44,0,2171,1618,553,13,15
9,8,v1,148,46,42,4,2136,1583,553,14,14
9,8,v1,149,43,45,-2,2167,1610,557,13,15
9,8,v1,150,47,41,6,2176,1621,555,14,14
9,8,v1,151,42,46,-4,2117,1556,561,13,15
9,8,v1,152,42,46,-4,2143,1586,557,13,15
9,8,v1,153,44,44,0,2152,1599,553,14,14
9,8,v1,154,44,44,0,2192,1639,553,14,14
9,8,v1,155,41,47,-6,2203,1650,553,13,15
9,8,v1,156,41,47,-6,2244,1697,547,13,15
9,8,v1,157,41,47,-6,2285,1744,541,13,15
9,8,v1,158,37,51,-14,2293,1758,535,12,16
9,8,v1,159,33,55,-22,2287,1766,521,10,18
9,8,v1,160,33,55,-22,2320,1821,499,10,18
9,8,v1,161,29,59,-30,2116,1639,477,9,19
9,8,v1,162,32,56,-24,2123,1676,447,10,18
9,8,v1,163,28,60,-32,2073,1650,423,8,20
9,8,v1,164,32,56,-24,2075,1684,391,9,19
9,8,v1,165,42,46,-4,1946,1579,367,11,17
9,8,v1,166,44,44,0,1957,1594,363,11,17
9,8,v1,167,44,44,0,2001,1638,363,11,17
9,8,v1,168,44,44,0,2045,1682,363,11,17
9,8,v1,169,39,49,-10,2079,1716,363,10,18
9,8,v1,170,42,46,-4,2056,1703,353,11,17
9,8,v1,171,43,45,-2,1943,1594,349,12,16
9,8,v1,172,43,45,-2,1986,1639,347,12,16
9,8,v1,173,43,45,-2,2005,1660,345,12,16
9,8,v1,174,46,42,4,2006,1663,343,13,15
9,8,v1,175,44,44,0,2018,1671,347,13,15
9,8,v1,176,46,42,4,1920,1573,347,14,14
9,8,v1,177,48,40,8,1882,1531,351,15,13
9,8,v1,178,48,40,8,1920,1561,359,15,13
9,8,v1,179,48,40,8,1956,1589,367,15,13
9,8,v1,180,48,40,8,2004,1629,375,15,13
9,8,v1,181,48,40,8,2045,1662,383,15,13
9,8,v1,182,46,42,4,2049,1658,391,14,14
9,8,v1,183,46,42,4,2095,1700,395,14,14
9,8,v1,184,38,50,-12,1905,1506,399,12,16
9,8,v1,185,38,50,-12,1943,1556,387,12,16
9,8,v1,186,40,48,-8,1961,1586,375,12,16
9,8,v1,187,47,41,6,1895,1528,367,14,14
9,8,v1,188,47,41,6,1942,1569,373,14,14
9,8,v1,189,51,37,14,1868,1489,379,15,13
9,8,v1,190,51,37,14,1898,1505,393,15,13
9,8,v1,191,49,39,10,1939,1532,407,14,14
9,8,v1,192,49,39,10,1937,1520,417,14,14
9,8,v1,193,45,43,2,1917,1490,427,13,15
9,8,v1,194,37,51,-14,1827,1398,429,11,17
9,8,v1,195,37,51,-14,1818,1403,415,11,17
9,8,v1,196,37,51,-14,1707,1306,401,11,17
9,8,v1,197,45,43,2,1688,1301,387,13,15
9,8,v1,198,43,45,-2,1717,1328,389,12,16
9,8,v1,199,43,45,-2,1757,1370,387,12,16
9,8,v1,200,43,45,-2,1800,1415,385,12,16
9,8,v1,201,45,43,2,1774,1391,383,13,15
9,8,v1,202,48,40,8,1789,1404,385,14,14
9,8,v1,203,50,38,12,1806,1413,393,15,13
9,8,v1,204,46,42,4,1813,1408,405,14,14
9,8,v1,205,46,42,4,1743,1334,409,14,14
9,8,v1,206,38,50,-12,1716,1303,413,12,16
9,8,v1,207,38,50,-12,1677,1276,401,12,16
9,8,v1,208,40,48,-8,1659,1270,389,12,16
9,8,v1,209,36,52,-16,1682,1301,381,11,17
9,8,v1,210,37,51,-14,1676,1311,365,11,17
9,8,v1,211,39,49,-10,1664,1313,351,12,16
9,8,v1,212,33,55,-22,1615,1274,341,10,18
9,8,v1,213,37,51,-14,1613,1294,319,11,17
9,8,v1,214,39,49,-10,1509,1204,305,11,17
9,8,v1,215,43,45,-2,1523,1228,295,12,16
9,8,v1,216,41,47,-6,1549,1256,293,11,17
9,8,v1,217,38,50,-12,1487,1200,287,10,18
9,8,v1,218,34,54,-20,1504,1229,275,9,19
9,8,v1,219,30,58,-28,1534,1279,255,8,20
9,8,v1,220,27,61,-34,1561,1334,227,7,21
9,8,v1,221,27,61,-34,1588,1395,193,7,21
9,8,v1,222,27,61,-34,1571,1412,159,7,21
9,8,v1,223,25,63,-38,1521,1396,125,6,22
9,8,v1,224,29,59,-30,1498,1411,87,8,20
9,8,v1,225,35,53,-18,1454,1397,57,10,18
9,8,v1,226,34,54,-20,1391,1352,39,10,18
9,8,v1,227,30,58,-28,1409,1390,19,9,19
9,8,v1,228,27,61,-34,1432,1441,-9,8,20
9,8,v1,229,29,59,-30,1446,1489,-43,9,19
9,8,v1,230,27,61,-34,1433,1506,-73,9,19
9,8,v1,231,33,55,-22,1364,1471,-107,11,17
9,8,v1,232,31,57,-26,1393,1522,-129,10,18
9,8,v1,233,29,59,-30,1399,1554,-155,9,19
9,8,v1,234,34,54,-20,1312,1497,-185,9,19
9,8,v1,235,38,50,-12,1277,1482,-205,10,18
9,8,v1,236,31,57,-26,1230,1447,-217,9,19
9,8,v1,237,31,57,-26,1221,1464,-243,9,19
9,8,v1,238,27,61,-34,1210,1479,-269,8,20
9,8,v1,239,30,58,-28,1212,1515,-303,9,19
9,8,v1,240,33,55,-22,1189,1520,-331,9,19
9,8,v1,241,37,51,-14,1199,1552,-353,10,18
9,8,v1,242,36,52,-16,1150,1517,-367,11,17
9,8,v1,243,40,48,-8,1149,1532,-383,12,16
9,8,v1,244,40,48,-8,1189,1580,-391,12,16
9,8,v1,245,43,45,-2,1106,1505,-399,12,16
9,8,v1,246,38,50,-12,1119,1520,-401,10,18
9,8,v1,247,34,54,-20,1136,1549,-413,9,19
9,8,v1,248,36,52,-16,1149,1582,-433,10,18
9,8,v1,249,34,54,-20,1003,1452,-449,9,19
9,8,v1,250,36,52,-16,910,1379,-469,10,18
9,8,v1,251,31,57,-26,941,1426,-485,9,19
9,8,v1,252,43,45,-2,865,1376,-511,13,15
9,8,v1,253,43,45,-2,901,1414,-513,13,15
9,8,v1,254,37,51,-14,900,1415,-515,11,17
9,8,v1,255,37,51,-14,908,1437,-529,11,17
9,8,v1,256,32,56,-24,919,1462,-543,9,19
9,8,v1,257,28,60,-32,914,1481,-567,8,20
9,8,v1,258,30,58,-28,904,1503,-599,9,19
9,8,v1,259,34,54,-20,851,1478,-627,11,17
9,8,v1,260,41,47,-6,834,1481,-647,13,15
9,8,v1,261,45,43,2,857,1510,-653,14,14
9,8,v1,262,50,38,12,860,1511,-651,15,13
9,8,v1,263,55,33,22,732,1371,-639,16,12
9,8,v1,264,51,37,14,741,1358,-617,15,13
9,8,v1,265,51,37,14,777,1380,-603,15,13
9,8,v1,266,42,46,-4,751,1340,-589,13,15
9,8,v1,267,38,50,-12,759,1352,-593,12,16
9,8,v1,268,42,46,-4,769,1374,-605,13,15
9,8,v1,269,47,41,6,677,1286,-609,15,13
9,8,v1,270,42,46,-4,688,1291,-603,13,15
9,8,v1,271,44,44,0,663,1270,-607,14,14
9,8,v1,272,36,52,-16,652,1259,-607,12,16
9,8,v1,273,34,54,-20,674,1297,-623,11,17
9,8,v1,274,34,54,-20,708,1351,-643,11,17
9,8,v1,275,31,57,-26,692,1355,-663,10,18
9,8,v1,276,27,61,-34,719,1408,-689,8,20
9,8,v1,277,31,57,-26,724,1447,-723,9,19
9,8,v1,278,38,50,-12,464,1213,-749,11,17
9,8,v1,279,38,50,-12,502,1263,-761,11,17
9,8,v1,280,40,48,-8,520,1293,-773,12,16
9,8,v1,281,36,52,-16,474,1255,-781,11,17
9,8,v1,282,29,59,-30,475,1272,-797,9,19
9,8,v1,283,29,59,-30,459,1286,-827,9,19
9,8,v1,284,29,59,-30,488,1345,-857,9,19
9,8,v1,285,33,55,-22,440,1327,-887,10,18
9,8,v1,286,29,59,-30,465,1374,-909,8,20
9,8,v1,287,29,59,-30,464,1403,-939,8,20
9,8,v1,288,28,60,-32,466,1435,-969,8,20
9,8,v1,289,26,62,-36,484,1485,-1001,7,21
9,8,v1,290,30,58,-28,492,1529,-1037,8,20
9,8,v1,291,20,68,-48,502,1567,-1065,6,22
9,8,v1,292,22,66,-44,418,1531,-1113,7,21
9,8,v1,293,18,70,-52,422,1579,-1157,6,22
9,8,v1,294,18,70,-52,379,1588,-1209,6,22
9,8,v1,295,18,70,-52,397,1658,-1261,6,22
9,8,v1,296,12,76,-64,397,1710,-1313,4,24
